,_Name,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Cc1c(/C=C/c2nc([O-])c([N+](=O)[O-])c(=O)[n-]2)c2ccccc2n1Cc1ccccc1Cl,6420,11.78889946,-1.206000356,11.78889946,0.177838018,0.350313982,434.839,419.719,434.0792798,156,0,0.30049883,-0.870937519,0.870937519,0.30049883,1.161290323,1.870967742,2.580645161,35.49569218,10.11452251,2.132230485,-2.138792386,2.292343105,-2.191187552,6.308949319,-0.400732987,1.788269869,1404.650956,22.12059139,16.28042149,17.03635044,14.8630811,9.26279178,9.640756253,6.824949721,7.232149848,4.984965676,5.3536934,3.487889866,3.683384672,-3.91,10575724.38,20.36633053,8.078206136,3.803878392,180.7678472,19.64158408,0,0,5.559266895,0,5.687386275,14.90885545,0,0,0,65.97558701,30.49991116,33.72769414,4.923311049,10.02983844,40.34329131,0,14.53505669,0,13.46849361,0,96.66692769,0,5.879988336,15.64977281,5.687386275,5.879988336,11.60093989,14.47438922,6.544756406,17.03805547,22.64523548,53.32547373,5.022633314,23.05496515,0,115.19,22.04995255,20.01538285,0,5.824404498,11.56738972,27.72375591,6.076020107,6.076020107,55.45467375,14.53505669,11.60093989,2.116040074,6.339323961,28.61405883,24.20748753,1.382530187,-1.383838373,15.39451399,3.099155154,2.50850643,0,0.090909091,31,0,8,0,0,0,2,2,4,6,0,9,5,0,0,0,4,3.51602,116.0844,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOc1cc(-c2nc3ccccc3c(=O)[n-]2)ccc1OC(=O)c1cccc([N+](=O)[O-])c1,6421,12.52500115,-0.772034585,12.52500115,0.0273928,0.196132338,430.396,414.268,430.1044588,160,0,0.343413206,-0.489941402,0.489941402,0.343413206,1.0625,1.875,2.65625,16.62860731,10.13811613,2.161305992,-2.157959519,2.322299869,-2.125253945,5.918091403,-0.384457786,1.679553941,1396.138585,22.66456146,16.84909027,16.84909027,15.4567288,9.636336348,9.636336348,6.660999847,6.660999847,4.565340386,4.565340386,3.081602094,3.081602094,-4.53,18504202.43,20.73106597,8.683155376,4.170776775,180.9644888,19.44168295,0,17.05829056,0,5.687386275,5.969305288,14.90885545,4.794537184,0,0,36.39820241,42.02739511,17.51895835,17.09364451,19.19157414,22.55961649,0,9.967957042,0,6.9237372,6.606881965,92.76161159,0,22.88687966,20.01697132,5.687386275,11.49902367,0,22.48347682,0,10.11431827,17.28172588,71.52457494,0,22.29078092,0,122.73,16.45188323,19.70339264,0,35.1811479,16.46637642,6.066367068,24.26546827,43.32193961,0,9.967957042,9.473725908,11.01108573,0,43.68904171,11.37080891,0.429728778,-0.1938453,16.80697034,0,2.052876499,0,0.086956522,32,0,9,0,0,0,3,1,4,7,0,9,6,0,0,0,4,3.7453,115.9929,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccccc1[N-]S(=O)(=O)c1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1,6422,12.5194587,-3.938867037,12.5194587,0.044320933,0.413212824,444.876,429.756,444.0426428,154,0,0.269832369,-0.57248629,0.57248629,0.269832369,1.066666667,1.733333333,2.366666667,35.49569252,10.15236058,2.160516601,-2.235689154,2.306373511,-2.126112398,7.93949708,-0.384451187,1.775694786,1227.44428,21.88854058,15.57273437,17.14515989,14.16954098,8.562251359,10.38027916,6.252600606,8.263912119,4.149413757,5.783940835,2.557522679,3.810122844,-3.43,3872972.9,21.28298455,8.517923604,4.756429114,177.2537401,10.03888347,10.02329115,0,0,11.594566,0,14.90885545,8.417796984,0,5.687386275,41.42985966,37.25557254,17.82012041,20.40487933,18.13564522,44.5935696,0,0,0,11.81922068,5.316788604,97.71598718,0,0,5.316788604,17.06215882,0,11.60093989,19.24828776,10.02329115,17.03805547,15.92144017,71.62552123,5.022633314,4.722094864,0,120.48,20.85378193,23.32665244,0,26.85634083,5.687386275,11.62981856,36.39820241,31.18920547,0,10.03888347,11.60093989,28.87924118,5.961679973,22.63059541,13.47538137,1.00678254,-0.663050933,15.75336119,0,1.755987417,-3.938867037,0.05,30,1,8,0,0,0,3,0,3,5,1,10,6,0,0,0,3,5.20302,113.8854,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cc1cc(C)cc([N-]S(=O)(=O)c2cc(C(=O)Nc3cccc([N+](=O)[O-])c3)ccc2C)c1,6423,12.92443097,-4.068664443,12.92443097,0.084859799,0.420496101,438.485,418.325,438.1129153,160,0,0.271003677,-0.572676566,0.572676566,0.271003677,0.967741935,1.64516129,2.290322581,32.23327253,10.12617891,2.14867287,-2.240766187,2.312108263,-2.130915982,7.939966339,-0.38437861,1.889671162,1265.803917,22.75878407,17.11741963,17.93391621,14.54655108,9.277969661,10.71803299,7.154104015,8.726637286,4.47512148,5.921937792,3.111022222,4.343142933,-3.72,5034543.085,21.97621741,8.565727925,5.258272002,179.6803581,10.03888347,10.02329115,0,0,11.594566,0,14.90885545,8.417796984,0,5.687386275,41.45873833,44.5337643,23.3835719,9.818794524,18.13564522,32.99262971,0,0,0,25.66669507,5.316788604,97.75388978,0,0,5.316788604,17.06215882,0,0,19.24828776,10.02329115,30.88552987,27.04834315,65.55915416,0,4.722094864,0,120.48,20.85378193,23.32665244,0,21.83370752,11.25083777,11.12690298,42.46456948,19.05647134,19.91384147,10.03888347,0,29.77356106,0,22.88256928,13.45663725,2.668994444,-0.59412226,14.98055374,0,5.317137594,-4.068664443,0.136363636,31,1,8,0,0,0,3,0,3,5,1,9,6,0,0,0,3,5.16646,118.3494,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cc1ccc(SC2(CN3CCCCC3)COc3c(cc(C)cc3[N+](=O)[O-])C2=O)cc1,6424,13.86063547,-0.832083333,13.86063547,0.077131047,0.504923266,426.538,400.33,426.1613283,158,0,0.311460168,-0.484260488,0.484260488,0.311460168,1.1,1.8,2.466666667,32.16679374,9.909430748,2.480232073,-2.400858394,2.452748521,-2.533288607,8.011671642,-0.385549041,1.74649075,969.9135515,21.30275414,17.34951773,18.16601431,14.37664776,10.32578471,11.14228129,8.28185407,9.73885715,5.780362161,7.111313137,4.245909633,5.536888967,-2.38,6084510.455,20.87514034,8.39567735,4.08989195,180.302185,9.636772685,11.35390442,5.783244946,5.749511833,0,5.687386275,14.90885545,0,0,11.76188495,24.11700725,63.54118315,17.50660695,10.48676254,14.45471119,23.23251617,0,4.899909731,0,42.7524452,26.24115118,63.20287515,0,5.749511833,4.736862954,5.687386275,5.749511833,11.76188495,46.59463936,0,23.96179267,40.74735653,41.29368589,0,0,0,72.68,9.670333502,14.90885545,0,23.82702502,17.67165939,36.39009102,24.24907364,12.99010427,31.18920547,4.899909731,4.736862954,5.15270668,1.52009401,28.26062727,11.53375292,2.035726259,0.028771993,11.32170955,3.468511947,6.428099379,0,0.434782609,30,0,6,0,2,2,2,0,2,6,0,7,5,0,1,1,4,4.80374,117.7169,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CC1(C)CC(=O)c2c(oc3ccc(NS(=O)(=O)c4ccc(Cl)c([N+](=O)[O-])c4)cc23)C1,6425,12.73311192,-4.119834748,12.73311192,0.047839645,0.445012049,448.884,431.748,448.0495849,156,0,0.288750489,-0.460269125,0.460269125,0.288750489,1.166666667,1.9,2.6,35.49569256,9.758936954,2.349021458,-2.265754669,2.401457111,-2.254104135,7.923392683,-0.384477266,1.727968014,1326.560374,21.8445705,16.06123128,17.63365681,13.96596416,9.021972771,10.88310049,8.027946817,10.11754919,4.994770283,6.693350145,3.675785601,4.931434683,-2.91,4019591.069,20.36633053,6.815368419,3.54481617,176.5767148,4.417150937,16.36590087,5.783244946,0,15.71067743,0,19.63095032,8.417796984,0,0,25.44841429,35.74682581,29.9816208,15.38224602,22.55279615,49.7514929,0,0,5.414990469,31.58460112,4.722094864,62.8588529,0,0,4.722094864,11.37477255,0,11.60093989,19.12435298,16.44411278,15.52930874,36.38653212,45.71083682,5.022633314,10.96924436,0,119.52,20.63398848,23.32665244,0,26.80373848,35.13458651,12.13273414,18.19910121,6.066367068,13.8474744,4.722094864,16.01809083,33.69362431,5.756239945,22.65307213,11.42719537,0.475151127,0.548996636,7.876005055,0.98341885,3.983909112,-4.119834748,0.25,30,1,8,1,0,1,2,1,3,6,1,10,4,0,0,0,4,4.9503,111.5614,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CCCC1=NC(=S)NC(c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)C1C(=O)OCC,6426,12.69946882,-0.712218863,12.69946882,0.175276481,0.278153609,449.916,429.756,449.0812194,158,0,0.316776482,-0.465418668,0.465418668,0.316776482,1.366666667,2.133333333,2.8,35.4956922,9.885911691,2.398450878,-2.300631158,2.367629431,-2.445145431,7.798652302,-0.38373925,2.020976516,1019.620919,21.83613434,16.38465363,17.95707916,14.34977431,9.438765161,10.22497792,6.630616992,7.453751103,4.618374071,5.062609397,3.377039739,3.787604591,-2.78,5331337.91,21.91760382,9.355917722,4.518535024,182.9616908,14.47080249,23.48024171,5.112436885,0,5.687386275,5.969305288,14.90885545,4.992404733,0,0,24.94549871,49.82790054,16.80068538,17.09364451,18.87186212,46.29962678,0,5.316788604,10.91031078,32.73095847,6.606881965,51.22903434,0,11.32369891,5.316788604,5.687386275,0,23.81881333,28.32362019,9.531400138,16.03222431,38.49120589,39.74139101,5.022633314,11.32369891,0,106.97,22.85236321,14.90885545,0,33.75303735,17.89275404,6.420821623,12.13273414,25.12283841,6.9237372,10.30919334,32.97282722,11.19223049,11.14817638,27.93729394,14.94077458,0.731476232,-0.460806602,6.983742417,1.363560173,3.941330165,0,0.35,30,1,8,0,1,1,1,1,2,6,1,10,7,0,0,0,3,4.8578,116.7491,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cc([N+](=O)[O-])ccc1Cl)C1CC[NH+](Cc2ccc(Cl)cc2F)CC1,6427,13.95754173,-0.537971936,13.95754173,0.135226965,0.566930068,427.283,408.131,426.0782015,148,0,0.271111808,-0.33105461,0.33105461,0.271111808,1.214285714,1.928571429,2.571428571,35.49678486,9.950923393,2.282620636,-2.28454983,2.273757073,-3.114716182,6.334203103,-0.919064957,1.565647486,901.9877434,20.25878407,14.88283768,16.39469557,13.3294076,8.855279045,9.611207992,6.847291663,7.69092757,4.93769102,5.502376344,3.356805346,3.680387313,-2.22,1701931.46,20.51261526,8.85514027,4.979772531,170.9335225,10.21669833,12.36197725,0,5.907179729,5.687386275,0,14.90885545,4.390415048,0,0,23.20187978,24.26546827,41.47836823,28.72284345,19.00817301,40.48383206,0,0,5.917906046,19.38639965,18.40630142,67.93845964,0,0,10.21669833,15.7651876,0,23.20187978,23.92000359,11.33929359,21.84944516,18.40509474,36.39820241,10.04526663,0,0,76.68,4.923311049,19.2992705,0,34.03971248,29.97248446,13.08951281,29.165378,12.13273414,0,5.316788604,23.20187978,13.95754173,11.81727002,24.0827575,14.20670003,0.702325773,-0.742180179,8.595091618,1.283574071,1.985808325,0,0.315789474,28,2,6,0,1,1,2,0,2,3,2,9,5,0,1,1,3,3.4743,105.2708,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cc([N+](=O)[O-])ccc1Cl)C1CC[NH+](Cc2c(F)cccc2Cl)CC1,6428,13.95754173,-0.540005478,13.95754173,0.138212801,0.566930068,427.283,408.131,426.0782015,148,0,0.271111808,-0.331008804,0.331008804,0.271111808,1.214285714,1.928571429,2.571428571,35.49678505,9.95080536,2.286733208,-2.286325603,2.27469227,-3.114866145,6.3343586,-0.919052265,1.583945826,881.7377434,20.25878407,14.88283768,16.39469557,13.34624435,8.86126211,9.617191056,6.811772242,7.626172496,4.970592489,5.654290607,3.373638339,3.768255815,-2.22,1752768.699,20.51261526,8.85514027,4.785572463,170.9335225,10.21669833,12.36197725,0,5.907179729,5.687386275,0,14.90885545,4.390415048,0,0,29.26824685,18.19910121,30.89228343,39.30892825,19.00817301,40.48383206,0,0,5.917906046,19.38639965,18.40630142,67.93845964,0,0,10.21669833,15.7651876,0,23.20187978,23.92000359,11.33929359,21.84944516,18.40509474,36.39820241,10.04526663,0,0,76.68,4.923311049,19.2992705,0,34.03971248,43.06199727,4.899909731,24.26546827,12.13273414,0,5.316788604,23.20187978,13.95754173,12.12761042,24.05783639,14.24547457,0.583293443,-0.763218991,8.562334312,1.249571838,1.868445167,0,0.315789474,28,2,6,0,1,1,2,0,2,3,2,9,5,0,1,1,3,3.4743,105.2708,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CC[NH+]1CCN(c2cc(NC(=O)c3ccc(C(C)(C)C)cc3)c(Cl)cc2[N+](=O)[O-])CC1,6429,12.79494355,-0.419554089,12.79494355,0.004867699,0.544732629,445.971,415.731,445.2000949,166,0,0.293678146,-0.354626394,0.354626394,0.293678146,1.193548387,1.806451613,2.322580645,35.4956922,9.865046314,2.269024365,-2.326353277,2.366818537,-3.141148017,6.340203398,-0.898273128,1.854958595,962.0222567,22.75878407,18.49677206,19.252701,14.59557402,10.58175858,10.95972305,8.949954471,9.357154598,5.833479423,6.146188432,3.780129766,3.985279274,-2.64,5917804.774,23.0321711,9.239762605,5.348060433,187.684323,15.11660807,5.687386275,0,0,11.594566,0,14.90885545,0,0,0,44.50488563,36.10128037,11.62981856,48.35711267,14.61775796,34.57027844,0,0,0,33.10993927,42.94048036,62.66205698,0,0,15.11660807,17.06215882,0,11.60093989,43.55427281,5.414990469,10.11431827,43.61638897,36.39820241,5.022633314,0,0,79.92,4.923311049,14.90885545,0,22.03218979,30.02773685,25.19772071,10.9662768,18.19910121,17.03264387,33.0117374,11.60093989,0,6.304795078,27.4817773,14.60384543,2.448863463,-0.303325021,10.38838225,0,12.77010594,0,0.434782609,31,2,7,0,1,1,2,0,2,4,2,8,5,0,1,1,3,3.5228,124.6523,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O=c1[n-]c(/C=C/c2ccc(OCc3ccc(Cl)cc3Cl)cc2)nc([O-])c1[N+](=O)[O-],6430,11.52982236,-1.222909082,11.52982236,0.205271487,0.4323598,432.219,421.131,431.008673,148,0,0.30049883,-0.870937519,0.870937519,0.30049883,1.137931034,1.862068966,2.482758621,35.49683637,10.16850583,2.082964983,-2.138017585,2.228773875,-2.191080332,6.345753501,-0.400732985,1.67309175,1143.571823,20.96589085,14.54207039,16.05392828,13.8294076,8.085832474,8.84176142,5.724602957,6.568238864,3.734321747,4.321267361,2.306926035,2.769974437,-3.36,2620173.973,20.3762073,8.763313657,5.125426416,173.7189201,19.81134739,12.3563938,0,5.559266895,0,5.687386275,14.90885545,0,0,0,59.3774257,35.7089081,15.60871812,4.923311049,14.7667014,41.04130627,0,9.967957042,0,6.606881965,0,89.92926594,0,11.62950017,20.38663576,5.687386275,11.62950017,23.20187978,9.90728957,6.606881965,10.11431827,16.95130748,47.25910666,10.04526663,12.15204021,0,119.49,22.04995255,20.01538285,0,12.43128646,21.35822995,5.563451492,6.076020107,48.54058959,0,9.967957042,27.93874273,5.674780778,11.96166573,27.91269643,23.20642109,-0.884611224,-0.82777181,12.04398197,2.870796466,0.264262795,0,0.052631579,29,0,8,0,0,0,2,1,3,6,0,10,6,0,0,0,3,3.437,106.0914,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C([O-])c1ccc2c3ccc(C(=O)[O-])c4c(C(=O)[O-])ccc(c5ccc(C(=O)[O-])c1c25)c43,6431,11.72519183,-1.577089908,11.72519183,0.090967078,0.267347367,424.32,416.256,424.0241115,156,0,0.072129861,-0.544791294,0.544791294,0.072129861,0.375,0.59375,0.78125,16.37543278,9.841728635,2.20308059,-2.216635248,2.43178231,-2.262908776,6.373725891,-0.256184709,2.168028381,1437.687303,22.89445856,15.88478848,15.88478848,15.21812181,9.275727572,9.275727572,7.292564324,7.292564324,5.781361818,5.781361818,4.569231112,4.569231112,-4.72,16760859.41,19.25580144,6.386802213,2.371085155,177.419878,39.60425832,0,0,0,0,0,0,0,0,0,48.53093655,32.31734529,33.0262544,23.87722115,39.60425832,66.96701487,0,0,0,0,0,70.78474251,0,0,20.42610958,0,0,0,23.87722115,0,0,41.4319547,48.53093655,0,43.08979372,0,160.52,23.87722115,39.60425832,0,33.0262544,32.31734529,0,48.53093655,0,0,0,0,0,0,46.90076733,48.92548472,-1.380718065,-6.308359632,10.52949232,0,0,0,0,32,0,8,0,0,0,5,0,5,8,0,8,4,0,0,0,5,-0.8088,104.974,0,0,0,0,4,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1S/C(=C/c2cc(Cl)cc([N+](=O)[O-])c2[O-])C(=O)N1Cc1ccc(Cl)cc1,6432,12.52761919,-0.880647938,12.52761919,0.011455411,0.413847677,424.241,415.169,422.9614713,138,0,0.293368215,-0.867432222,0.867432222,0.293368215,1.111111111,1.777777778,2.407407407,35.49678521,10.12756112,2.347219724,-2.129396798,2.372279756,-2.269726253,8.180144374,-0.397812689,1.904579701,991.5634399,19.71481399,13.34840455,15.67675902,12.75692795,7.407753133,8.98017866,5.494697556,7.360760521,3.673653437,5.051239366,2.39255623,3.56862011,-2.55,1022311.908,19.21822195,7.59419112,4.075929672,166.8775035,5.106527395,0,0,0,16.83377772,0,24.60330237,0,0,0,35.33461392,52.91342108,16.1116337,16.37320397,19.61891281,57.87356255,0,4.899909731,0,6.544756406,0,72.5898268,0,5.749511833,5.106527395,10.48192346,5.749511833,34.96376473,20.96961222,11.33929359,10.11431827,11.12690298,41.30333892,10.04526663,6.076020107,0,103.58,27.5066006,24.80992003,0,22.03597773,22.34796975,17.04229691,6.066367068,24.26546827,0,0,23.20187978,0,12.27398189,35.79755122,23.10457352,-0.1331546,-1.47603815,8.801066136,1.146800412,0.040775131,0,0.058823529,27,0,7,0,1,1,2,0,2,6,0,10,4,0,1,1,3,4.2117,100.5184,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cc1nnc(S/C(=C/c2cn(Cc3ccc([N+](=O)[O-])cc3)c3ccccc23)C(=O)[O-])o1,6433,11.68393297,-1.353654552,11.68393297,0.024651388,0.187410282,435.441,420.321,435.0768642,156,0,0.281000758,-0.544232234,0.544232234,0.281000758,1.193548387,1.935483871,2.580645161,32.16663261,10.14444291,2.126813162,-2.052222402,2.302153823,-2.225028461,8.034461262,-0.384449736,1.701547954,1307.066135,21.95745468,16.2189536,17.03545018,14.90188724,9.127043358,9.943539939,6.638144183,7.631335586,4.512021165,5.356055583,3.125799704,3.827070371,-3.92,13305739.03,20.35673721,8.442663496,4.482985528,179.7154159,18.88531516,0,0,5.890723922,10.91014218,0,10.11431827,0,0,10.19736362,30.33183534,29.46772362,53.16958425,10.89261634,19.24152656,40.39752155,0,14.76446326,0,18.69124951,0,86.76486181,0,0,5.106527395,5.687386275,0,11.76188495,25.6570796,11.33929359,17.03805547,17.01762691,69.27282348,0,16.97894504,0,127.12,10.89261634,20.01538285,0,15.81527869,17.99893182,28.22826137,18.20875424,19.05647134,35.02941149,10.19736362,4.417150937,7.21075841,0.824266348,22.03605097,31.0255181,2.470579069,-1.020415192,13.8727586,3.336157232,2.077659802,0,0.095238095,31,0,9,0,0,0,2,2,4,9,0,10,7,0,0,0,4,3.17232,112.0124,1,0,0,0,0,3,0,0,1,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
