Name,IC50,SMILES
3751,100,N(Cc1ccco1)c1cc2c(cc1)c(n(CC1(CCN(CC1)C(=O)CC(C)c1ccccc1)O)cn2)=O
3751,100,c1cc(ccc1)-n1c2ncn(c(=O)c2cc1)CC1(O)CCN(CC1)C([C@H]1[C@H](c2ccccc2)C(CCC1)(F)F)=O
3751,100,c12C(c3c(-c1cc(OC)c(c2)OC)nc(C#N)c(C#N)n3)=O
3751,100,c1cc(-c2c3ncn(CC4(O)CCN(CC4)C(=O)[C@@H]4CC(CC[C@H]4c4ccccc4)(F)F)c(=O)c3cs2)ccc1
3752,100,C1C(CCN(C1)C(CC(c1ccccc1)C)=O)(Cn1c(=O)c2ccc(cc2nc1)NCc1occc1)O
3752,100,c1cccc(-n2c3ncn(CC4(CCN(CC4)C([C@H]4[C@@H](C(CCC4)(F)F)c4ccccc4)=O)O)c(=O)c3cc2)c1
3752,100,C1C(Cn2cnc3c(csc3-c3ccccc3)c2=O)(O)CCN(C(=O)[C@@H]2CCC(C[C@H]2c2cscn2)(F)F)C1
3752,100,n1c2c(C(c3cc(c(cc3-2)OC)OC)=O)nc(c1C#N)C#N
3752,100,c12csc(-c3ccccc3)c1ncn(c2=O)CC1(CCN(C([C@@H]2CC(F)(F)CC[C@H]2c2ccccc2)=O)CC1)O
3753,100,c1(ccc2c(=O)n(cnc2c1)CC1(O)CCN(CC1)C(=O)CC(C)c1ccccc1)NCc1ccco1
3753,100,c1cccc(c1)[C@H]1[C@H](C(=O)N2CCC(CC2)(O)Cn2cnc3n(-c4ccccc4)ccc3c2=O)CCCC1(F)F
3753,100,O=C(N1CCC(CC1)(Cn1cnc2c(csc2-c2ccccc2)c1=O)O)[C@H]1[C@@H](CC(CC1)(F)F)c1ncsc1
3753,100,C(N1CCC(O)(CC1)Cn1cnc2c(csc2-c2ccccc2)c1=O)([C@@H]1CC(F)(CC[C@H]1c1ccccc1)F)=O
3754,100,c1(ccccc1)C(CC(=O)N1CCC(CC1)(O)Cn1c(=O)c2ccc(cc2nc1)NCc1occc1)C
3754,100,c1nc([C@@H]2CC(F)(CC[C@H]2C(=O)N2CCC(Cn3c(c4c(nc3)c(-c3ccccc3)sc4)=O)(CC2)O)F)cs1
3754,100,c1cc([C@H]2[C@@H](CC(F)(F)CC2)C(N2CCC(CC2)(Cn2cnc3c(scc3c2=O)-c2ccccc2)O)=O)ccc1
3755,100,c1oc(cc1)CNc1cc2c(cc1)c(=O)n(cn2)CC1(CCN(CC1)C(=O)CC(c1ccccc1)C)O
3755,100,O=C([C@@H]1CCCC(F)(F)[C@H]1c1ccccc1)N1CCC(O)(CC1)Cn1c(=O)c2c(n(cc2)-c2ccccc2)nc1
3755,100,c1c(c(OC)cc2C(=O)c3c(nc(C#N)c(C#N)n3)-c12)OC
3755,100,C1[C@H]([C@H](C(=O)N2CCC(O)(CC2)Cn2cnc3c(csc3-c3ccccc3)c2=O)CC(C1)(F)F)c1ccccc1
3756,100,O=C(CC(c1ccccc1)C)N1CCC(O)(Cn2c(c3ccc(NCc4occc4)cc3nc2)=O)CC1
3756,100,c1ccccc1[C@@H]1C(F)(CCC[C@H]1C(=O)N1CCC(O)(Cn2cnc3n(ccc3c2=O)-c2ccccc2)CC1)F
3756,100,C1CC(CCN1C(=O)[C@@H]1CCC(F)(F)C[C@H]1c1cscn1)(Cn1cnc2c(-c3ccccc3)scc2c1=O)O
3756,100,c1(cc2C(=O)c3c(-c2cc1OC)nc(C#N)c(C#N)n3)OC
3756,100,N1(C(=O)[C@H]2[C@@H](CCC(F)(C2)F)c2ccccc2)CCC(CC1)(O)Cn1cnc2c(scc2c1=O)-c1ccccc1
3757,100,c1ccc(-n2c3ncn(c(=O)c3cc2)CC2(CCN(CC2)C(=O)[C@H]2[C@H](c3ccccc3)C(CCC2)(F)F)O)cc1
3757,100,C1N(C(=O)[C@H]2[C@@H](CC(F)(CC2)F)c2cscn2)CCC(Cn2c(c3c(nc2)c(-c2ccccc2)sc3)=O)(O)C1
3757,100,c1(OC)cc2-c3c(C(=O)c2cc1OC)nc(c(n3)C#N)C#N
3757,100,c1cc(ccc1)[C@H]1[C@H](C(=O)N2CCC(CC2)(O)Cn2c(c3csc(c3nc2)-c2ccccc2)=O)CC(F)(CC1)F
3758,100,c1ccc(cc1)C(CC(=O)N1CCC(O)(CC1)Cn1c(=O)c2ccc(cc2nc1)NCc1ccco1)C
3758,100,c1c([C@H]2[C@@H](CCCC2(F)F)C(N2CCC(O)(CC2)Cn2c(=O)c3c(n(-c4ccccc4)cc3)nc2)=O)cccc1
3758,100,C1CN(C(=O)[C@H]2[C@H](c3cscn3)CC(F)(CC2)F)CCC1(O)Cn1cnc2c(-c3ccccc3)scc2c1=O
3758,100,c12c(-c3c(C1=O)nc(C#N)c(C#N)n3)cc(c(c2)OC)OC
3758,100,C(n1cnc2c(csc2-c2ccccc2)c1=O)C1(O)CCN(CC1)C(=O)[C@H]1[C@H](c2ccccc2)CCC(C1)(F)F
3759,100,C1C(C[C@@H](c2cscn2)[C@@H](C1)C(=O)N1CCC(CC1)(O)Cn1c(=O)c2c(c(-c3ccccc3)sc2)nc1)(F)F
3759,100,O(C)c1cc2-c3nc(C#N)c(C#N)nc3C(=O)c2cc1OC
3759,100,FC1(F)CC[C@@H](c2ccccc2)[C@@H](C1)C(=O)N1CCC(CC1)(Cn1c(c2csc(-c3ccccc3)c2nc1)=O)O
3760,100,c1c(cccc1)C(CC(N1CCC(Cn2cnc3cc(ccc3c2=O)NCc2occc2)(O)CC1)=O)C
3760,100,c1c2c(n(-c3ccccc3)c1)ncn(CC1(CCN(CC1)C(=O)[C@H]1[C@H](c3ccccc3)C(F)(CCC1)F)O)c2=O
3760,100,C(#N)c1nc2-c3c(C(=O)c2nc1C#N)cc(c(OC)c3)OC
3760,100,n1cn(c(=O)c2c1c(sc2)-c1ccccc1)CC1(CCN(C(=O)[C@H]2[C@H](c3ccccc3)CCC(F)(F)C2)CC1)O
3761,100,c1c(cccc1)-n1c2ncn(c(=O)c2cc1)CC1(O)CCN(CC1)C(=O)[C@@H]1CCCC(F)(F)[C@H]1c1ccccc1
3761,100,c1cc(-c2c3ncn(c(=O)c3cs2)CC2(O)CCN(CC2)C(=O)[C@@H]2CCC(C[C@H]2c2ncsc2)(F)F)ccc1
3761,100,COc1c(OC)cc2c(C(c3c-2nc(C#N)c(C#N)n3)=O)c1
3761,100,[C@H]1(c2ccccc2)[C@H](C(N2CCC(O)(Cn3cnc4c(c3=O)csc4-c3ccccc3)CC2)=O)CC(F)(CC1)F
3762,100,c1(ccc2c(=O)n(CC3(CCN(CC3)C(=O)CC(c3ccccc3)C)O)cnc2c1)NCc1ccco1
3762,100,C1(F)([C@@H](c2ccccc2)[C@@H](CCC1)C(N1CCC(Cn2c(c3c(n(-c4ccccc4)cc3)nc2)=O)(CC1)O)=O)F
3762,100,[C@H]1(CC(F)(F)CC[C@H]1C(=O)N1CCC(CC1)(Cn1cnc2c(csc2-c2ccccc2)c1=O)O)c1ncsc1
3762,100,n1c(c(nc2-c3c(cc(OC)c(c3)OC)C(c21)=O)C#N)C#N
3762,100,C1C[C@H]([C@H](C(N2CCC(CC2)(O)Cn2c(=O)c3csc(-c4ccccc4)c3nc2)=O)CC1(F)F)c1ccccc1
3763,100,c1(ccco1)CNc1ccc2c(c1)ncn(CC1(O)CCN(CC1)C(=O)CC(C)c1ccccc1)c2=O
3763,100,c1c([C@H]2[C@@H](CCCC2(F)F)C(N2CCC(CC2)(O)Cn2cnc3c(c2=O)ccn3-c2ccccc2)=O)cccc1
3763,100,FC1(C[C@@H](c2ncsc2)[C@H](C(=O)N2CCC(Cn3c(=O)c4c(c(-c5ccccc5)sc4)nc3)(O)CC2)CC1)F
3763,100,s1cc2c(=O)n(CC3(CCN(CC3)C(=O)[C@@H]3CC(F)(CC[C@H]3c3ccccc3)F)O)cnc2c1-c1ccccc1
3764,100,c1(=O)n(CC2(O)CCN(C(=O)CC(C)c3ccccc3)CC2)cnc2cc(NCc3occc3)ccc21
3764,100,c1ccccc1[C@@H]1C(CCC[C@H]1C(=O)N1CCC(CC1)(O)Cn1cnc2c(c1=O)ccn2-c1ccccc1)(F)F
3764,100,COc1c(OC)cc2c(C(=O)c3nc(c(nc-23)C#N)C#N)c1
3764,100,c1cc(ccc1)[C@@H]1CCC(F)(C[C@H]1C(=O)N1CCC(O)(CC1)Cn1c(=O)c2csc(-c3ccccc3)c2nc1)F
3765,100,c1ccoc1CNc1ccc2c(ncn(c2=O)CC2(CCN(C(CC(c3ccccc3)C)=O)CC2)O)c1
3765,100,O=c1c2c(ncn1CC1(CCN(C([C@@H]3CCCC(F)(F)[C@H]3c3ccccc3)=O)CC1)O)n(cc2)-c1ccccc1
3765,100,[C@H]1(CC(F)(CC[C@H]1C(N1CCC(O)(Cn2cnc3c(-c4ccccc4)scc3c2=O)CC1)=O)F)c1ncsc1
3765,100,n1c2c(nc(C#N)c1C#N)-c1cc(OC)c(OC)cc1C2=O
3765,100,c12c(csc1-c1ccccc1)c(=O)n(CC1(CCN(C([C@H]3[C@H](c4ccccc4)CCC(C3)(F)F)=O)CC1)O)cn2
3766,100,n1(cnc2c(c1=O)ccc(NCc1ccco1)c2)CC1(CCN(C(=O)CC(c2ccccc2)C)CC1)O
3766,100,C1N(C(=O)[C@@H]2CCCC(F)([C@H]2c2ccccc2)F)CCC(O)(C1)Cn1c(=O)c2c(nc1)n(cc2)-c1ccccc1
3766,100,n1cn(c(=O)c2csc(c21)-c1ccccc1)CC1(O)CCN(C(=O)[C@H]2[C@@H](CC(F)(CC2)F)c2ncsc2)CC1
3766,100,c1(nc2C(c3cc(c(cc3-c2nc1C#N)OC)OC)=O)C#N
3766,100,C(C1(CCN(CC1)C(=O)[C@@H]1CC(F)(CC[C@H]1c1ccccc1)F)O)n1c(=O)c2c(nc1)c(sc2)-c1ccccc1
3767,100,N(c1ccc2c(n(cnc2c1)CC1(CCN(C(CC(C)c2ccccc2)=O)CC1)O)=O)Cc1ccco1
3767,100,[C@H]1(C(CCC[C@H]1C(N1CCC(CC1)(Cn1cnc2n(ccc2c1=O)-c1ccccc1)O)=O)(F)F)c1ccccc1
3767,100,C1(CCN(CC1)C([C@@H]1CCC(F)(C[C@H]1c1cscn1)F)=O)(O)Cn1c(c2c(c(-c3ccccc3)sc2)nc1)=O
3767,100,COc1cc2c(cc1OC)-c1c(C2=O)nc(C#N)c(C#N)n1
3767,100,c1cccc(c1)-c1scc2c(n(CC3(O)CCN(C([C@H]4[C@@H](CCC(C4)(F)F)c4ccccc4)=O)CC3)cnc21)=O
3768,100,c1coc(c1)CNc1ccc2c(=O)n(CC3(CCN(CC3)C(=O)CC(c3ccccc3)C)O)cnc2c1
3768,100,c1c(-n2c3ncn(CC4(CCN(C(=O)[C@H]5[C@H](c6ccccc6)C(F)(F)CCC5)CC4)O)c(=O)c3cc2)cccc1
3768,100,c1(cc2c(cc1OC)-c1c(C2=O)nc(c(C#N)n1)C#N)OC
3768,100,FC1(CC[C@@H](c2ccccc2)[C@H](C(=O)N2CCC(CC2)(Cn2cnc3c(scc3c2=O)-c2ccccc2)O)C1)F
3769,100,C(c1occc1)Nc1ccc2c(ncn(CC3(CCN(C(=O)CC(c4ccccc4)C)CC3)O)c2=O)c1
3769,100,[C@H]1(CCC(F)(C[C@H]1c1ncsc1)F)C(=O)N1CCC(Cn2cnc3c(scc3c2=O)-c2ccccc2)(O)CC1
3769,100,OC1(Cn2c(c3c(c(sc3)-c3ccccc3)nc2)=O)CCN(CC1)C([C@H]1[C@H](c2ccccc2)CCC(F)(C1)F)=O
3770,100,c1(ccccc1)C(CC(=O)N1CCC(Cn2c(=O)c3c(cc(NCc4occc4)cc3)nc2)(CC1)O)C
3770,100,c1ccc(cc1)-n1ccc2c1ncn(CC1(O)CCN(CC1)C([C@@H]1CCCC(F)(F)[C@H]1c1ccccc1)=O)c2=O
3770,100,n1(CC2(CCN(CC2)C([C@@H]2CCC(C[C@H]2c2cscn2)(F)F)=O)O)c(=O)c2csc(c2nc1)-c1ccccc1
3770,100,c1(c(cc2c(c1)-c1nc(c(C#N)nc1C2=O)C#N)OC)OC
3770,100,O=c1n(CC2(O)CCN(C([C@@H]3CC(F)(CC[C@H]3c3ccccc3)F)=O)CC2)cnc2c(scc21)-c1ccccc1
3771,100,c1ccc(C(CC(N2CCC(CC2)(Cn2c(=O)c3c(cc(cc3)NCc3ccco3)nc2)O)=O)C)cc1
3771,100,c12ncn(CC3(CCN(CC3)C(=O)[C@@H]3CCCC(F)(F)[C@H]3c3ccccc3)O)c(c2ccn1-c1ccccc1)=O
3771,100,C1N(CCC(C1)(O)Cn1cnc2c(csc2-c2ccccc2)c1=O)C(=O)[C@@H]1CCC(F)(C[C@H]1c1cscn1)F
3771,100,c1c2C(c3c(-c2cc(OC)c1OC)nc(c(n3)C#N)C#N)=O
3772,100,c1ccc(cc1)C(CC(N1CCC(CC1)(O)Cn1cnc2cc(NCc3ccco3)ccc2c1=O)=O)C
3772,100,c1cc(ccc1)[C@H]1[C@@H](CCCC1(F)F)C(N1CCC(Cn2c(=O)c3c(nc2)n(cc3)-c2ccccc2)(O)CC1)=O
3772,100,c1cc(-c2c3ncn(c(c3cs2)=O)CC2(CCN(C(=O)[C@@H]3CCC(F)(F)C[C@H]3c3ncsc3)CC2)O)ccc1
3772,100,c12c(nc(C#N)c(C#N)n2)C(c2cc(OC)c(cc2-1)OC)=O
3772,100,C1CN(CCC1(O)Cn1cnc2c(c1=O)csc2-c1ccccc1)C(=O)[C@H]1[C@H](c2ccccc2)CCC(C1)(F)F
3773,100,c1c(cccc1)C(C)CC(N1CCC(O)(Cn2cnc3cc(ccc3c2=O)NCc2ccco2)CC1)=O
3773,100,c1cccc(-n2c3c(c(n(cn3)CC3(O)CCN(C([C@H]4[C@@H](C(F)(F)CCC4)c4ccccc4)=O)CC3)=O)cc2)c1
3773,100,c12c(=O)n(CC3(CCN(CC3)C([C@H]3[C@H](c4ncsc4)CC(F)(CC3)F)=O)O)cnc2c(-c2ccccc2)sc1
3773,100,C1(c2c(-c3cc(OC)c(OC)cc31)nc(C#N)c(n2)C#N)=O
3774,100,c1ccccc1C(CC(=O)N1CCC(CC1)(O)Cn1c(c2ccc(cc2nc1)NCc1occc1)=O)C
3774,100,O=C(N1CCC(Cn2cnc3c(ccn3-c3ccccc3)c2=O)(CC1)O)[C@@H]1CCCC(F)([C@H]1c1ccccc1)F
3774,100,C1CN(C(=O)[C@@H]2CCC(F)(F)C[C@H]2c2cscn2)CCC1(Cn1cnc2c(scc2c1=O)-c1ccccc1)O
3774,100,c12c(nc(C#N)c(C#N)n2)C(c2cc(c(cc-12)OC)OC)=O
3774,100,C1C(CCN(C(=O)[C@@H]2CC(CC[C@H]2c2ccccc2)(F)F)C1)(Cn1c(=O)c2csc(c2nc1)-c1ccccc1)O
3775,100,c1cc(ccc1)-c1c2c(cs1)c(=O)n(cn2)CC1(O)CCN(C(=O)[C@@H]2CCC(C[C@H]2c2cscn2)(F)F)CC1
3775,100,N#Cc1nc2c(-c3cc(OC)c(OC)cc3C2=O)nc1C#N
3775,100,C1C(Cn2c(c3csc(c3nc2)-c2ccccc2)=O)(O)CCN(C([C@H]2[C@@H](CCC(F)(F)C2)c2ccccc2)=O)C1
3776,100,c1(cc2c(cc1)c(=O)n(cn2)CC1(CCN(C(=O)CC(C)c2ccccc2)CC1)O)NCc1occc1
3776,100,O=C([C@H]1[C@@H](C(F)(CCC1)F)c1ccccc1)N1CCC(O)(CC1)Cn1c(=O)c2ccn(-c3ccccc3)c2nc1
3776,100,n1(CC2(CCN(C([C@@H]3CCC(C[C@H]3c3ncsc3)(F)F)=O)CC2)O)c(=O)c2csc(c2nc1)-c1ccccc1
3776,100,c1c(c(OC)cc2c1-c1nc(c(C#N)nc1C2=O)C#N)OC
3776,100,[C@H]1(c2ccccc2)[C@H](C(N2CCC(O)(CC2)Cn2c(c3c(nc2)c(-c2ccccc2)sc3)=O)=O)CC(F)(F)CC1
3777,100,o1cccc1CNc1ccc2c(n(cnc2c1)CC1(CCN(CC1)C(=O)CC(C)c1ccccc1)O)=O
3777,100,c1cccc([C@H]2[C@H](C(N3CCC(CC3)(Cn3c(=O)c4c(nc3)n(-c3ccccc3)cc4)O)=O)CCCC2(F)F)c1
3777,100,c12c(-c3c(cc(OC)c(OC)c3)C2=O)nc(C#N)c(C#N)n1
3777,100,s1c(-c2ccccc2)c2ncn(CC3(O)CCN(C([C@@H]4CC(F)(CC[C@H]4c4ccccc4)F)=O)CC3)c(c2c1)=O
3778,100,CC(c1ccccc1)CC(N1CCC(O)(CC1)Cn1c(c2c(cc(NCc3ccco3)cc2)nc1)=O)=O
3778,100,C1C[C@H]([C@@H](C(F)(F)C1)c1ccccc1)C(N1CCC(O)(Cn2cnc3c(c2=O)ccn3-c2ccccc2)CC1)=O
3778,100,c1(scc2c(=O)n(cnc12)CC1(CCN(CC1)C(=O)[C@H]1[C@H](c2ncsc2)CC(CC1)(F)F)O)-c1ccccc1
3778,100,O=C1c2c(nc(c(C#N)n2)C#N)-c2c1cc(c(c2)OC)OC
3778,100,O=C([C@H]1[C@H](c2ccccc2)CCC(F)(C1)F)N1CCC(O)(CC1)Cn1c(=O)c2csc(-c3ccccc3)c2nc1
3779,100,C1N(CCC(O)(C1)Cn1c(c2ccc(NCc3occc3)cc2nc1)=O)C(=O)CC(C)c1ccccc1
3779,100,C(C1(CCN(CC1)C([C@H]1[C@@H](C(F)(CCC1)F)c1ccccc1)=O)O)n1cnc2n(ccc2c1=O)-c1ccccc1
3779,100,n1(CC2(O)CCN(CC2)C(=O)[C@@H]2CCC(C[C@H]2c2cscn2)(F)F)c(c2c(c(sc2)-c2ccccc2)nc1)=O
3779,100,O(C)c1cc2c(cc1OC)-c1nc(C#N)c(nc1C2=O)C#N
3779,100,O=c1n(cnc2c(-c3ccccc3)scc12)CC1(CCN(CC1)C([C@@H]1CC(CC[C@H]1c1ccccc1)(F)F)=O)O
3780,100,C1N(CCC(O)(C1)Cn1c(c2c(cc(cc2)NCc2occc2)nc1)=O)C(CC(C)c1ccccc1)=O
3780,100,c1cccc(c1)[C@@H]1C(F)(F)CCC[C@H]1C(=O)N1CCC(CC1)(O)Cn1c(c2ccn(c2nc1)-c1ccccc1)=O
3780,100,OC1(CCN(C(=O)[C@H]2[C@H](c3ncsc3)CC(CC2)(F)F)CC1)Cn1c(=O)c2csc(c2nc1)-c1ccccc1
3780,100,C(#N)c1c(C#N)nc2c(n1)-c1cc(c(cc1C2=O)OC)OC
3780,100,c12c(csc1-c1ccccc1)c(n(cn2)CC1(O)CCN(C([C@H]2[C@@H](CCC(F)(F)C2)c2ccccc2)=O)CC1)=O
3781,100,c1(ccc2c(c1)ncn(c2=O)CC1(O)CCN(C(=O)CC(c2ccccc2)C)CC1)NCc1ccco1
3781,100,n1c2n(-c3ccccc3)ccc2c(=O)n(CC2(O)CCN(CC2)C(=O)[C@H]2[C@H](c3ccccc3)C(F)(F)CCC2)c1
3781,100,s1c(-c2ccccc2)c2c(c(n(CC3(CCN(C(=O)[C@H]4[C@H](c5ncsc5)CC(F)(CC4)F)CC3)O)cn2)=O)c1
3781,100,c1(OC)cc2C(=O)c3nc(C#N)c(C#N)nc3-c2cc1OC
3781,100,n1c2c(c(n(CC3(O)CCN(CC3)C([C@H]3[C@@H](CCC(C3)(F)F)c3ccccc3)=O)c1)=O)csc2-c1ccccc1
3782,100,O=c1c2c(cc(cc2)NCc2occc2)ncn1CC1(O)CCN(CC1)C(CC(C)c1ccccc1)=O
3782,100,c1(-n2c3ncn(CC4(O)CCN(CC4)C([C@@H]4CCCC([C@H]4c4ccccc4)(F)F)=O)c(=O)c3cc2)ccccc1
3782,100,c1cccc(-c2scc3c(n(CC4(O)CCN(C(=O)[C@H]5[C@H](c6ncsc6)CC(F)(CC5)F)CC4)cnc23)=O)c1
3782,100,N#Cc1nc2c(nc1C#N)-c1c(C2=O)cc(c(c1)OC)OC
3783,100,C1CC(F)(F)[C@H]([C@H](C(=O)N2CCC(Cn3c(c4ccn(-c5ccccc5)c4nc3)=O)(CC2)O)C1)c1ccccc1
3783,100,N1(C([C@H]2[C@@H](CC(CC2)(F)F)c2ncsc2)=O)CCC(Cn2cnc3c(-c4ccccc4)scc3c2=O)(CC1)O
3783,100,c12c(cc(c(c2)OC)OC)-c2c(C1=O)nc(c(n2)C#N)C#N
3783,100,C1CC(Cn2cnc3c(-c4ccccc4)scc3c2=O)(CCN1C(=O)[C@@H]1CC(F)(CC[C@H]1c1ccccc1)F)O
3784,100,O=c1c2ccc(cc2ncn1CC1(CCN(CC1)C(CC(C)c1ccccc1)=O)O)NCc1ccco1
3784,100,N1(C([C@@H]2CCCC(F)([C@H]2c2ccccc2)F)=O)CCC(CC1)(Cn1cnc2c(ccn2-c2ccccc2)c1=O)O
3784,100,c12c(scc2c(n(CC2(O)CCN(CC2)C([C@H]2[C@H](c3ncsc3)CC(CC2)(F)F)=O)cn1)=O)-c1ccccc1
3784,100,c1(OC)cc2-c3nc(C#N)c(nc3C(=O)c2cc1OC)C#N
3784,100,c1cc([C@H]2[C@H](C(=O)N3CCC(CC3)(O)Cn3c(c4csc(c4nc3)-c3ccccc3)=O)CC(CC2)(F)F)ccc1
3785,100,C1(O)(CCN(CC1)C(=O)CC(c1ccccc1)C)Cn1c(c2c(cc(cc2)NCc2ccco2)nc1)=O
3785,100,c1(ccccc1)[C@@H]1C(F)(F)CCC[C@H]1C(N1CCC(Cn2c(c3c(nc2)n(-c2ccccc2)cc3)=O)(CC1)O)=O
3785,100,FC1(F)CC[C@H]([C@H](c2cscn2)C1)C(=O)N1CCC(O)(Cn2cnc3c(c2=O)csc3-c2ccccc2)CC1
3785,100,c1c2c(C(=O)c3nc(C#N)c(C#N)nc3-2)cc(OC)c1OC
3785,100,c1ccccc1[C@@H]1CCC(C[C@H]1C(=O)N1CCC(CC1)(O)Cn1c(c2c(nc1)c(sc2)-c1ccccc1)=O)(F)F
3786,100,n1c2cc(ccc2c(n(CC2(O)CCN(CC2)C(=O)CC(C)c2ccccc2)c1)=O)NCc1ccco1
3786,100,C1(Cn2c(c3ccn(-c4ccccc4)c3nc2)=O)(O)CCN(CC1)C(=O)[C@@H]1CCCC([C@H]1c1ccccc1)(F)F
3786,100,N#Cc1nc2c(C(=O)c3cc(c(OC)cc3-2)OC)nc1C#N
3786,100,FC1(CC[C@@H](c2ccccc2)[C@@H](C1)C(N1CCC(CC1)(Cn1cnc2c(c1=O)csc2-c1ccccc1)O)=O)F
3787,100,c1(n(cnc2n(ccc12)-c1ccccc1)CC1(O)CCN(C(=O)[C@H]2[C@H](c3ccccc3)C(F)(F)CCC2)CC1)=O
3787,100,C1C(O)(Cn2cnc3c(csc3-c3ccccc3)c2=O)CCN(C([C@H]2[C@H](c3cscn3)CC(F)(CC2)F)=O)C1
3787,100,c1c(-c2c3ncn(c(c3cs2)=O)CC2(CCN(C([C@H]3[C@@H](CCC(F)(F)C3)c3ccccc3)=O)CC2)O)cccc1
3788,100,C1N(CCC(C1)(O)Cn1c(=O)c2ccc(cc2nc1)NCc1occc1)C(CC(C)c1ccccc1)=O
3788,100,O=c1c2c(ncn1CC1(O)CCN(CC1)C([C@H]1[C@@H](CC(F)(CC1)F)c1ncsc1)=O)c(-c1ccccc1)sc2
3788,100,C(c1c(nc2c(C(c3c-2cc(OC)c(OC)c3)=O)n1)C#N)#N
3788,100,c1(ccccc1)[C@H]1[C@H](C(N2CCC(Cn3c(=O)c4c(c(-c5ccccc5)sc4)nc3)(CC2)O)=O)CC(F)(F)CC1
3789,100,c1(n(cnc2c1ccc(c2)NCc1ccco1)CC1(CCN(CC1)C(=O)CC(c1ccccc1)C)O)=O
3789,100,c1ccc(cc1)-c1c2c(cs1)c(=O)n(cn2)CC1(CCN(CC1)C(=O)[C@@H]1CCC(F)(C[C@H]1c1cscn1)F)O
3789,100,c1(nc2-c3c(C(=O)c2nc1C#N)cc(OC)c(OC)c3)C#N
3789,100,c12c(csc1-c1ccccc1)c(n(cn2)CC1(CCN(CC1)C(=O)[C@H]1[C@@H](CCC(C1)(F)F)c1ccccc1)O)=O
3790,100,c1ccccc1C(C)CC(N1CCC(Cn2c(c3ccc(cc3nc2)NCc2ccco2)=O)(CC1)O)=O
3790,100,C(=O)([C@@H]1CCC(C[C@H]1c1ncsc1)(F)F)N1CCC(CC1)(O)Cn1c(c2csc(-c3ccccc3)c2nc1)=O
3790,100,c12c(C(c3c-2nc(c(C#N)n3)C#N)=O)cc(c(OC)c1)OC
3790,100,[C@@H]1(c2ccccc2)CCC(F)(F)C[C@H]1C(=O)N1CCC(Cn2c(=O)c3csc(-c4ccccc4)c3nc2)(O)CC1
3791,100,c1ccc(cc1)C(CC(N1CCC(O)(Cn2c(c3ccc(cc3nc2)NCc2ccco2)=O)CC1)=O)C
3791,100,C1CC(Cn2cnc3c(c2=O)ccn3-c2ccccc2)(CCN1C(=O)[C@@H]1CCCC(F)([C@H]1c1ccccc1)F)O
3791,100,O=C([C@@H]1CCC(F)(F)C[C@H]1c1cscn1)N1CCC(Cn2c(c3csc(c3nc2)-c2ccccc2)=O)(CC1)O
3791,100,c1ccc(cc1)[C@H]1[C@H](C(N2CCC(O)(Cn3cnc4c(scc4c3=O)-c3ccccc3)CC2)=O)CC(CC1)(F)F
3792,100,C1(O)(CCN(CC1)C(=O)CC(c1ccccc1)C)Cn1cnc2cc(NCc3occc3)ccc2c1=O
3792,100,C1(Cn2c(=O)c3c(n(-c4ccccc4)cc3)nc2)(O)CCN(C([C@H]2[C@@H](C(CCC2)(F)F)c2ccccc2)=O)CC1
3792,100,[C@@H]1([C@@H](CC(CC1)(F)F)c1ncsc1)C(=O)N1CCC(CC1)(Cn1cnc2c(-c3ccccc3)scc2c1=O)O
3792,100,n1c(c(nc2-c3c(C(=O)c12)cc(c(OC)c3)OC)C#N)C#N
3792,100,c1ccc(cc1)[C@H]1[C@@H](CC(CC1)(F)F)C(=O)N1CCC(CC1)(O)Cn1cnc2c(-c3ccccc3)scc2c1=O
3793,100,N(Cc1occc1)c1cc2ncn(c(=O)c2cc1)CC1(CCN(CC1)C(=O)CC(C)c1ccccc1)O
3793,100,n1(c2ncn(c(=O)c2cc1)CC1(O)CCN(CC1)C([C@@H]1CCCC(F)([C@H]1c1ccccc1)F)=O)-c1ccccc1
3793,100,c1(nc2C(=O)c3cc(c(OC)cc3-c2nc1C#N)OC)C#N
3793,100,C1(O)(CCN(C(=O)[C@H]2[C@@H](CCC(F)(C2)F)c2ccccc2)CC1)Cn1c(=O)c2c(c(sc2)-c2ccccc2)nc1
3794,100,CC(CC(N1CCC(CC1)(Cn1cnc2c(ccc(c2)NCc2ccco2)c1=O)O)=O)c1ccccc1
3794,100,C1[C@@H](C(N2CCC(Cn3cnc4n(-c5ccccc5)ccc4c3=O)(O)CC2)=O)[C@H](c2ccccc2)C(CC1)(F)F
3794,100,c1sc(c2c1c(n(cn2)CC1(O)CCN(C([C@@H]2CCC(F)(C[C@H]2c2ncsc2)F)=O)CC1)=O)-c1ccccc1
3794,100,c1(C#N)nc2c(C(c3c-2cc(c(c3)OC)OC)=O)nc1C#N
3794,100,c1cc(-c2c3c(c(=O)n(CC4(O)CCN(C([C@H]5[C@@H](CCC(F)(C5)F)c5ccccc5)=O)CC4)cn3)cs2)ccc1
3795,100,O=c1n(cnc2cc(NCc3ccco3)ccc21)CC1(O)CCN(C(=O)CC(C)c2ccccc2)CC1
3795,100,c1c(cccc1)-n1c2ncn(c(=O)c2cc1)CC1(CCN(CC1)C([C@@H]1CCCC(F)(F)[C@H]1c1ccccc1)=O)O
