SMILES,Name,IC50,Unit
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cc(N(C(=O)O)C(C)(C)C)c(Br)s5)CC4c4ccccc4)CC3)cnc21,2101,0.17,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cc(Br)ccn5)CC4c4ccccc4)CC3)cnc21,2102,0.17,¦ÌM
O=C([C@@H]1CCN(Cc2ccccc2)C[C@H]1c1cccs1)N1CCC(O)(Cn2cnc3[nH]ccc3c2=O)CC1,2103,0.17,¦ÌM
O=C(C1CCN(Cc2cccc(F)c2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3cccnc3c2=O)CC1,2104,0.17,¦ÌM
Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(-c7ccn(C)c7)scc6c5=O)CC4)C(c4ccccc4)C3)s2)cn1,2105,0.173,¦ÌM
O=C(C1CCN(S(=O)(=O)c2ccc(F)cc2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,2106,0.174,¦ÌM
O=C(C1CCN(Cc2ccccc2F)CC1c1ccccc1)N1CCC(O)(Cn2cnc3sccc3c2=O)CC1,2107,0.18,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccsc5Br)CC4c4ccccc4)CC3)cnc21,2108,0.18,¦ÌM
C=CCn1cccc1C(=O)N1CC[C@H](C(=O)N2CCC(O)(Cn3cnc4c(ccn4C)c3=O)CC2)[C@@H](c2ccccc2)C1,2109,0.18,¦ÌM
Cn1ccc2ccc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)cc21,2110,0.18,¦ÌM
Cn1nccc1-c1cccc(S(=O)(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)c1,2111,0.18,¦ÌM
O=C(C1CCN(Cc2ccccc2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3cccnc3c2=O)CC1,2112,0.18,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cccc(CN6CCCC6)c5)CC4c4ccccc4)CC3)cnc21,2113,0.19,¦ÌM
Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6CC(C)C)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,2114,0.19,¦ÌM
CC(=O)Nc1cccc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)c1,2115,0.2,¦ÌM
CN(C)C(=O)c1cccc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)c1,2116,0.2,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cccc(-c6ccncc6)n5)CC4c4ccccc4)CC3)cnc21,2117,0.2,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cccc(N)c5)CC4c4ccccc4)CC3)cnc21,2118,0.2,¦ÌM
COc1ccccc1-n1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sc(-c6ccc(C)nc6)nc5C)CC4c4ccccc4)CC3)cnc21,2119,0.2,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc6c(c5)N(C(=O)OC(C)(C)C)CCC6)CC4c4ccccc4)CC3)cnc21,2120,0.22,¦ÌM
O=C(C1CCN(Cc2ccccc2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3sccc3c2=O)CC1,2121,0.22,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sc(I)c(I)c5F)CC4c4ccccc4)CC3)cnc21,2122,0.22,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5nc(-c6cccnc6)cs5)CC4c4ccccc4)CC3)cnc21,2123,0.22,¦ÌM
Cn1nccc1-c1ccnc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)c1,2124,0.22,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5scc(Cl)c5F)CC4c4ccccc4)CC3)cnc21,2125,0.23,¦ÌM
Cc1cc(-c2csc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)n2)ccn1,2126,0.23,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(S(=O)(=O)c5ccc(Br)s5)CC4c4ccccc4)CC3)cnc21,2127,0.23,¦ÌM
CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccccc5F)CC4c4ccccc4)CC3)cnc21,2128,0.23,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)C5CC5c5ccccc5)CC4c4ccccc4)CC3)cnc21,2129,0.24,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccccc5F)CC4c4ccccc4)CC3)cnc21,2130,0.24,¦ÌM
Cc1cccc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc5sccc5c4=O)CC3)C(c3ccccc3)C2)c1,2131,0.24,¦ÌM
C=CC(=O)NCc1ccc(C(=O)N2CC[C@H](C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)[C@H](c3ccccc3)C2)cc1,2132,0.26,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5nc(-c6ccncc6)cs5)CC4c4ccccc4)CC3)cnc21,2133,0.26,¦ÌM
Cc1cc2c(=O)n(CC3(O)CCN(C(=O)[C@@H]4CCN(Cc5ccccc5)C[C@H]4c4cccs4)CC3)cnc2[nH]1,2134,0.26,¦ÌM
Cc1ccccc1CN1CCC(C(=O)N2CCC(O)(Cn3cnc4cccnc4c3=O)CC2)C(c2ccccc2)C1,2135,0.26,¦ÌM
CC(=O)NCc1cc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(Cc5cccc(F)c5)CC4c4ccccc4)CC3)cnc2[nH]1,2136,0.28,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc6c(c5)N(C(=O)OC(C)(C)C)CCN6)CC4c4ccccc4)CC3)cnc21,2137,0.28,¦ÌM
CN(C)c1csc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)c1,2138,0.29,¦ÌM
O=C(C1CCN(Cc2ccccc2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3ccc(NCc4ccccc4)nc3c2=O)CC1,2139,0.29,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cccc(N6CCCCC6)c5)CC4c4ccccc4)CC3)cnc21,2140,0.31,¦ÌM
O=C(C1CCN(Cc2cc3ccccc3o2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3sccc3c2=O)CC1,2141,0.32,¦ÌM
Cc1nscc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4cccnc4c3=O)CC2)C(c2ccccc2)C1,2142,0.32,¦ÌM
CN(C)c1cc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)sc1Cl,2143,0.33,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5nc(Br)cs5)CC4c4ccccc4)CC3)cnc21,2144,0.34,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(S(=O)(=O)c5ccc(-c6ccccc6)s5)CC4c4ccccc4)CC3)cnc21,2145,0.34,¦ÌM
C=Cn1c(C(=O)N2CC[C@H](C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)[C@H](c3ccccc3)C2)cc2ccccc21,2146,0.34,¦ÌM
C=Cn1c(Br)ccc1C(=O)N1CC[C@H](C(=O)N2CCC(O)(Cn3cnc4c(ccn4C)c3=O)CC2)[C@@H](c2ccccc2)C1,2147,0.34,¦ÌM
O=C(C1CCN(Cc2ccccc2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3ccc(Cl)nc3c2=O)CC1,2148,0.34,¦ÌM
Cc1nc(-c2ccccc2)sc1S(=O)(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4C)c3=O)CC2)C(c2ccccc2)C1,2149,0.35,¦ÌM
Cn1nccc1-c1cccc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)n1,2150,0.36,¦ÌM
Cc1cccc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc5cccnc5c4=O)CC3)C(c3ccccc3)C2)c1,2151,0.36,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sccc5-c5cccnc5)CC4c4ccccc4)CC3)cnc21,2152,0.38,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc[nH]5)CC4c4ccccc4)CC3)cnc21,2153,0.38,¦ÌM
Cc1nc(-c2cncnc2)sc1S(=O)(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4C)c3=O)CC2)C(c2ccccc2)C1,2154,0.39,¦ÌM
Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(-c7ccccc7)cn(C)c6c5=O)CC4)C(c4ccccc4)C3)s2)cn1,2155,0.41,¦ÌM
Cc1ccc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc5[nH]c(-c6ccccc6F)cc5c4=O)CC3)C(c3ccccc3)C2)cc1,2156,0.41,¦ÌM
CNc1csc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)c1,2157,0.42,¦ÌM
O=C(C1CCN(Cc2ccccc2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3Cc3ccccc3)c2=O)CC1,2158,0.42,¦ÌM
CCOCCC(=O)NCc1ccc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)cc1,2159,0.43,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(S(=O)(=O)c5ccc(-c6cncnc6)s5)CC4c4ccccc4)CC3)cnc21,2160,0.43,¦ÌM
Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccccc6N(C)C)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,2161,0.43,¦ÌM
Cc1ccccc1CN1CCC(C(=O)N2CCC(O)(Cn3cnc4sccc4c3=O)CC2)C(c2ccccc2)C1,2162,0.43,¦ÌM
Cc1nscc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4sccc4c3=O)CC2)C(c2ccccc2)C1,2163,0.47,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cccc(C(C)(C)C)c5)CC4c4ccccc4)CC3)cnc21,2164,0.47,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(S(=O)(=O)c5ccc(-c6ccncc6)s5)CC4c4ccccc4)CC3)cnc21,2165,0.5,¦ÌM
O=C(c1sc(I)cc1F)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4CC(F)(F)F)c3=O)CC2)C(c2ccccc2)C1,2166,0.5,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cccc(C(=O)N6CCOCC6)c5)CC4c4ccccc4)CC3)cnc21,2167,0.51,¦ÌM
Cc1nc(Br)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4CC(F)(F)F)c3=O)CC2)C(c2ccccc2)C1,2168,0.53,¦ÌM
Nc1ccc2ncn(CC3(O)CCN(C(=O)C4CCN(Cc5ccccc5)CC4c4ccccc4)CC3)c(=O)c2n1,2169,0.53,¦ÌM
N#Cc1ccc2[nH]nc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6sccc6c5=O)CC4)C(c4ccccc4)C3)c2c1,2170,0.56,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cccc(C(=O)O)c5)CC4c4ccccc4)CC3)cnc21,2171,0.57,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sccc5-c5ccncc5)CC4c4ccccc4)CC3)cnc21,2172,0.57,¦ÌM
Cc1nc(-c2ccncc2)sc1S(=O)(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4C)c3=O)CC2)C(c2ccccc2)C1,2173,0.57,¦ÌM
Cc1ccc(-c2sccc2C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)cn1,2174,0.58,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccsc5-c5cccnc5)CC4c4ccccc4)CC3)cnc21,2175,0.58,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cccn5Cc5ccccc5)CC4c4ccccc4)CC3)cnc21,2176,0.58,¦ÌM
Cc1cc(-c2sccc2C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)ccn1,2177,0.59,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cccn5Cc5cccnc5)CC4c4ccccc4)CC3)cnc21,2178,0.59,¦ÌM
Cc1cc(-c2ccsc2C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)ccn1,2179,0.62,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccsc5-c5ccncc5)CC4c4ccccc4)CC3)cnc21,2180,0.67,¦ÌM
Cc1ccc(-c2ccsc2C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)cn1,2181,0.77,¦ÌM
O=C(C1CCN(Cc2cnc(Br)s2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3CC(F)(F)F)c2=O)CC1,2182,0.81,¦ÌM
Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(c5=O)c5ccccc5n6C)CC4)C(c4ccccc4)C3)s2)cn1,2183,0.81,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccccc5O)CC4c4ccccc4)CC3)cnc21,2184,0.82,¦ÌM
CC(=O)c1ccccc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4C)c3=O)CC2)C(c2ccccc2)C1,2185,0.93,¦ÌM
CSCn1cccc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4C)c3=O)CC2)C(c2ccccc2)C1,2186,1.1,¦ÌM
COC(=O)c1ccccc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4C)c3=O)CC2)C(c2ccccc2)C1,2187,1.2,¦ÌM
Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)C5CC(=O)N(c6ccccc6)C5)CC4c4ccccc4)CC3)cnc21,2188,1.4,¦ÌM
O=C(C1CCN(Cc2ccccc2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3ccc(=O)[nH]c3c2=O)CC1,2189,1.7,¦ÌM
COc1ccc2ncn(CC3(O)CCN(C(=O)C4CCN(Cc5ccccc5)CC4c4ccccc4)CC3)c(=O)c2n1,2190,3.1,¦ÌM
CC1CS(=O)(=O)c2cc(NC(=O)c3cc([N+](=O)[O-])c(Sc4c(Cl)cncc4Cl)s3)ccc21,2191,0.075,¦ÌM
CN(C)CCNC1CS(=O)(=O)c2cc(NC(=O)c3cc([N+](=O)[O-])c(Sc4c(Cl)cncc4Cl)s3)ccc21,2192,0.22,¦ÌM
O=C(Nc1cccc(S(=O)(=O)CC2CC2)c1)c1cc([N+](=O)[O-])c(Sc2c(Cl)cncc2Cl)s1,2193,0.39,¦ÌM
CCNS(=O)(=O)c1cccc(NC(=O)c2cc([N+](=O)[O-])c(Sc3c(Cl)cncc3Cl)s2)c1,2194,0.42,¦ÌM
CC1CS(=N)(=O)c2cc(NC(=O)c3cc([N+](=O)[O-])c(Sc4c(Cl)cncc4Cl)s3)ccc21,2195,0.47,¦ÌM
CN(C)CCOc1ccc(NC(=O)c2cc([N+](=O)[O-])c(Sc3c(Cl)cncc3Cl)s2)cc1,2196,0.5,¦ÌM
CS(=O)(=O)c1cccc(NC(=O)c2cc([N+](=O)[O-])c(Sc3c(Cl)cncc3Cl)s2)c1,2197,0.51,¦ÌM
O=C(Nc1cccc(S(=O)(=O)C2CC2)c1)c1cc([N+](=O)[O-])c(Sc2c(Cl)cncc2Cl)s1,2198,0.56,¦ÌM
N#Cc1cc(C(=O)Nc2ccc3c(c2)S(=O)(=O)C=C3)sc1Sc1c(Cl)cncc1Cl,2199,0.59,¦ÌM
CNS(=O)(=O)c1cccc(NC(=O)c2cc([N+](=O)[O-])c(Sc3c(Cl)cncc3Cl)s2)c1,2200,0.64,¦ÌM
COCCNC1CS(=O)(=O)c2cc(NC(=O)c3cc([N+](=O)[O-])c(Sc4c(Cl)cncc4Cl)s3)ccc21,2201,0.79,¦ÌM
O=C(NC1CCS(=O)(=O)c2ccccc21)c1cc([N+](=O)[O-])c(Sc2c(Cl)cncc2Cl)s1,2202,0.81,¦ÌM
CS(=O)(=O)c1ccccc1NC(=O)c1cc([N+](=O)[O-])c(Sc2c(Cl)cncc2Cl)s1,2203,0.85,¦ÌM
CN1CCC(NC(=O)c2cc([N+](=O)[O-])c(Sc3c(Cl)cncc3Cl)s2)CC1,2204,1.7,¦ÌM
CS(=N)(=O)c1cccc(NC(=O)c2cc([N+](=O)[O-])c(Sc3c(Cl)cncc3Cl)s2)c1,2205,2,¦ÌM
O=C(NC1CCS(=O)(=O)CC1)c1cc([N+](=O)[O-])c(Sc2c(Cl)cncc2Cl)s1,2206,2.1,¦ÌM
O=C(c1cc([N+](=O)[O-])c(Sc2c(Cl)cncc2Cl)s1)N1CCS(=O)(=O)CC1,2207,4.3,¦ÌM
O=C(NN1CCS(=O)(=O)C2COC=CC21)c1cc([N+](=O)[O-])c(Sc2c(Cl)cncc2Cl)s1,2208,4.8,¦ÌM
CS(=O)(=O)c1ccc(NC(=O)c2cc([N+](=O)[O-])c(Sc3c(Cl)cncc3Cl)s2)cc1,2209,6.8,¦ÌM
O=C(C1CCNCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccc4c(c3)OCCO4)c2=O)CC1,2210,0.0196,¦ÌM
COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCNCC5c5ccccc5)CC4)cnc32)cc1,2211,0.0287,¦ÌM
O=C(C1CCNCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,2212,0.0316,¦ÌM
O=C(C1CCNCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccc(F)cc3)c2=O)CC1,2213,0.0377,¦ÌM
COc1cc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCNCC5c5ccccc5)CC4)cnc32)ccc1F,2214,0.0393,¦ÌM
O=C(C1CCNCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccc(Cl)cc3)c2=O)CC1,2215,0.0412,¦ÌM
COc1cccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCNCC5c5ccccc5)CC4)cnc32)c1,2216,0.0486,¦ÌM
CN1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccc(Cl)cc4)c3=O)CC2)C(c2ccccc2)C1,2217,0.0486,¦ÌM
COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(C(=O)OC(C)(C)C)CC5c5ccccc5)CC4)cnc32)cc1,2218,0.0499,¦ÌM
COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(C)CC5c5ccccc5)CC4)cnc32)cc1,2219,0.0524,¦ÌM
O=C(C1CCNCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,2220,0.0529,¦ÌM
O=C(C1CCNCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3cccc(Cl)c3)c2=O)CC1,2221,0.0567,¦ÌM
COc1ccc(-n2ncc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(C(=O)OC(C)(C)C)CC5c5ccccc5)CC4)cnc32)cc1,2222,0.0615,¦ÌM
CN1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4cccc(Cl)c4)c3=O)CC2)C(c2ccccc2)C1,2223,0.0648,¦ÌM
CC(C)(C)OC(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(cnn4-c4ccc5c(c4)OCCO5)c3=O)CC2)C(c2ccccc2)C1,2224,0.0687,¦ÌM
COc1cc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(C(=O)OC(C)(C)C)CC5c5ccccc5)CC4)cnc32)ccc1F,2225,0.0702,¦ÌM
CC(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccc(Cl)cc4)c3=O)CC2)C(c2ccccc2)C1,2226,0.0742,¦ÌM
CN1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccc(F)cc4)c3=O)CC2)C(c2ccccc2)C1,2227,0.0748,¦ÌM
CC(C)(C)C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccccc4)c3=O)CC2)C(c2ccccc2)C1,2228,0.083,¦ÌM
COc1cccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(C(C)=O)CC5c5ccccc5)CC4)cnc32)c1,2229,0.0884,¦ÌM
CC(C)(C)CC(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccccc4)c3=O)CC2)C(c2ccccc2)C1,2230,0.0885,¦ÌM
CC(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4cccc(Cl)c4)c3=O)CC2)C(c2ccccc2)C1,2231,0.089,¦ÌM
COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(C(C)=O)CC5c5ccccc5)CC4)cnc32)cc1,2232,0.0961,¦ÌM
CC(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccc(F)cc4)c3=O)CC2)C(c2ccccc2)C1,2233,0.102,¦ÌM
CC(C)C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccccc4)c3=O)CC2)C(c2ccccc2)C1,2234,0.103,¦ÌM
CC(C)CN1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccccc4)c3=O)CC2)C(c2ccccc2)C1,2235,0.108,¦ÌM
CC(C)(C)OC(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4sccc4c3=O)CC2)C(c2ccccc2)C1,2236,0.128,¦ÌM
CN1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccccc4)c3=O)CC2)C(c2ccccc2)C1,2237,0.14,¦ÌM
CC(C)(C)OC(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccccn4)c3=O)CC2)C(c2ccccc2)C1,2238,0.274,¦ÌM
O=C(C1CCNCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccn3)c2=O)CC1,2239,0.394,¦ÌM
CC(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccccc4)c3=O)CC2)C(c2ccccc2)C1,2240,0.406,¦ÌM
COc1ccc(-n2ncc3c(=O)n(CC4(O)CCN(C(=O)C5CC[N+](C)(C)CC5c5ccccc5)CC4)cnc32)cc1,2241,0.86,¦ÌM
O=C(C1CCN(CC(F)(F)F)CC1c1ccccc1)N1CCC(O)(Cn2cnc3[nH]ccc3c2=O)CC1,2242,1.2,¦ÌM
O=C(C1CCCCC1c1ccc(F)cc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,2243,0.00981,¦ÌM
COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCCCC5c5ccc(F)cc5)CC4)cnc32)cc1,2244,0.013,¦ÌM
O=C(C1CCCCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,2245,0.0143,¦ÌM
O=C(Cc1c[nH]c2ccc(O)cc12)Nc1ccc2ncn(CC3(O)CCN(C(=O)C4CCCCC4c4ccccc4)CC3)c(=O)c2n1,2246,0.0153,¦ÌM
O=C(Cc1ccc2c(c1)NC(=O)C2)Nc1ccc2ncn(CC3(O)CCN(C(=O)C4CCCCC4c4ccccc4)CC3)c(=O)c2n1,2247,0.0158,¦ÌM
COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CC(F)(F)CCC5c5ccccc5)CC4)cnc32)cc1,2248,0.0159,¦ÌM
O=C(C1CCCCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccsc3)c2=O)CC1,2249,0.0172,¦ÌM
O=C(Cc1cccc(O)c1)Nc1ccc2ncn(CC3(O)CCN(C(=O)C4CCCCC4c4ccccc4)CC3)c(=O)c2n1,2250,0.0217,¦ÌM
COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCC(F)(F)CC5c5ccccc5)CC4)cnc32)cc1,2251,0.0231,¦ÌM
COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCCCC5n5cccc5)CC4)cnc32)cc1,2252,0.0261,¦ÌM
COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCCCC5c5ccccc5)CC4)cnc32)cc1,2253,0.0269,¦ÌM
O=C([C@H]1CCCC[C@@H]1n1cccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,2254,0.0271,¦ÌM
O=C(C1CCCCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ncn3-c3ccccc3)c2=O)CC1,2255,0.0293,¦ÌM
COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCC(=O)N(C)C5c5ccccc5)CC4)cnc32)cc1,2256,0.0309,¦ÌM
CN1C(=O)CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccccc4)c3=O)CC2)C1c1ccccc1,2257,0.0315,¦ÌM
O=C(C1CCCCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccc(Cl)cc3)c2=O)CC1,2258,0.0316,¦ÌM
